<sun.misc.ObjectInputFilter$Config: void <clinit>()>/$stack3
<sun.misc.URLClassPath: java.net.URL[] getURLs()>/$stack8
<sun.misc.URLClassPath: java.net.URL[] getURLs()>/$stack10
<sun.misc.URLClassPath: void <clinit>()>/$stack2
<sun.misc.URLClassPath: void <clinit>()>/$stack3
<sun.misc.URLClassPath: void <clinit>()>/$stack9
<sun.misc.URLClassPath: void <clinit>()>/l0#_80
<sun.misc.URLClassPath: void <clinit>()>/$stack11
<sun.misc.URLClassPath: void <clinit>()>/l0_$$A_1#_84
<java.util.regex.PatternSyntaxException: void <clinit>()>/$stack1
<java.util.regex.PatternSyntaxException: void <clinit>()>/$stack2
<java.util.ResourceBundle$RBClassLoader: void <clinit>()>/$stack1
<java.util.ResourceBundle$RBClassLoader: void <clinit>()>/$stack2
<sun.security.x509.X509CRLEntryImpl: java.lang.String toString()>/$stack27
<sun.security.x509.X509CRLEntryImpl: java.lang.String toString()>/l3#_301
<java.io.ObjectStreamClass: long getSerialVersionUID()>/$stack5
<java.io.ObjectStreamClass: long getSerialVersionUID()>/$stack6
<java.io.ObjectStreamClass: void <clinit>()>/$stack3
<java.io.ObjectStreamClass: void <clinit>()>/$stack4
<sun.util.locale.provider.LocaleResources: java.lang.String[][] getZoneStrings()>/$stack19
<sun.util.locale.provider.LocaleResources: java.lang.String[][] getZoneStrings()>/$stack20
<sun.util.locale.provider.LocaleResources: java.util.ResourceBundle getJavaTimeFormatData()>/l1#_455
<javax.validation.Validation$GetValidationProviderListAction: java.util.List getValidationProviderList()>/$stack4
<javax.validation.Validation$GetValidationProviderListAction: java.util.List getValidationProviderList()>/$stack5
<sun.util.locale.provider.AuxLocaleProviderAdapter: java.util.Locale[] getAvailableLocales()>/$stack11
<sun.util.locale.provider.AuxLocaleProviderAdapter: java.util.Locale[] getAvailableLocales()>/$stack12
<org.springframework.expression.spel.standard.InternalSpelExpressionParser: org.springframework.expression.spel.ast.SpelNodeImpl eatPrimaryExpression()>/$stack21
<org.springframework.expression.spel.standard.InternalSpelExpressionParser: org.springframework.expression.spel.ast.SpelNodeImpl[] maybeEatMethodArgs()>/$stack9
<org.springframework.expression.spel.standard.InternalSpelExpressionParser: org.springframework.expression.spel.ast.SpelNodeImpl[] maybeEatMethodArgs()>/$stack10
<org.springframework.expression.spel.standard.InternalSpelExpressionParser: boolean maybeEatInlineList()>/$stack28
<org.springframework.expression.spel.standard.InternalSpelExpressionParser: org.springframework.expression.spel.ast.SpelNodeImpl eatPossiblyQualifiedId()>/$stack31
<org.springframework.expression.spel.standard.InternalSpelExpressionParser: boolean maybeEatConstructorReference()>/$stack16
<org.springframework.expression.spel.standard.InternalSpelExpressionParser: boolean maybeEatConstructorReference()>/$stack36
<org.springframework.expression.spel.standard.InternalSpelExpressionParser: boolean maybeEatConstructorReference()>/$stack40
<sun.util.logging.PlatformLogger: void <clinit>()>/$stack3
<sun.util.logging.PlatformLogger: void <clinit>()>/$stack4
<sun.security.provider.SunEntries: void <clinit>()>/$stack1
<sun.security.provider.SunEntries: void <clinit>()>/$stack2
<com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder: void <clinit>()>/$stack4
<com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder: void <clinit>()>/$stack5
<com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder: void <clinit>()>/$stack6
<com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder: void <clinit>()>/$stack9
<com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder: void <clinit>()>/$stack10
<com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder: void <clinit>()>/$stack11
<org.springframework.beans.factory.BeanCreationException: java.lang.Throwable[] getRelatedCauses()>/$stack6
<org.springframework.beans.factory.BeanCreationException: java.lang.Throwable[] getRelatedCauses()>/$stack7
<sun.util.cldr.CLDRLocaleProviderAdapter: void <init>()>/$stack7
<sun.util.cldr.CLDRLocaleProviderAdapter: void <init>()>/$stack19
<sun.util.cldr.CLDRLocaleProviderAdapter: void <init>()>/$stack20
<java.util.Locale: java.util.Locale initDefault()>/$stack7
<java.util.Locale: java.util.Locale initDefault()>/$stack9
<java.util.Locale: java.util.Locale initDefault()>/l1#_866
<java.util.Locale: java.util.Locale initDefault()>/$stack11
<java.util.Locale: java.util.Locale initDefault()>/l2_$$A_1#_880
<java.util.Locale: java.util.Locale initDefault()>/$stack13
<java.util.Locale: java.util.Locale initDefault()>/l3_$$A_3#_882
<java.util.Locale: java.util.Locale initDefault()>/$stack15
<java.util.Locale: java.util.Locale initDefault()>/l4_$$A_3#_884
<sun.security.util.Debug: void <clinit>()>/$stack2
<sun.security.util.Debug: void <clinit>()>/$stack3
<sun.security.util.Debug: void <clinit>()>/$stack5
<java.awt.Toolkit: void initAssistiveTechnologies()>/$stack4
<java.awt.Toolkit: void initAssistiveTechnologies()>/$stack5
<java.util.TimeZone: java.util.TimeZone setDefaultZone()>/$stack5
<java.util.TimeZone: java.util.TimeZone setDefaultZone()>/l1#_646
<java.util.TimeZone: java.util.TimeZone setDefaultZone()>/$stack7
<org.mockito.cglib.core.ReflectUtils: void <clinit>()>/$stack5
<org.mockito.cglib.core.ReflectUtils: void <clinit>()>/$stack6
<java.nio.charset.Charset$ExtendedProviderHolder: java.nio.charset.spi.CharsetProvider extendedProvider()>/$stack1
<java.nio.charset.Charset$ExtendedProviderHolder: java.nio.charset.spi.CharsetProvider extendedProvider()>/$stack2
<com.thoughtworks.xstream.converters.basic.DateConverter: void <clinit>()>/$stack15
<com.thoughtworks.xstream.converters.basic.DateConverter: void <clinit>()>/$stack16
<com.thoughtworks.xstream.converters.basic.DateConverter: void <clinit>()>/$stack17
<java.lang.Throwable: java.lang.Throwable[] getSuppressed()>/$stack7
<java.lang.Throwable: java.lang.Throwable[] getSuppressed()>/$stack8
<org.springframework.beans.factory.support.DisposableBeanAdapter: java.lang.reflect.Method determineDestroyMethod()>/$stack5
<org.springframework.beans.factory.support.DisposableBeanAdapter: java.lang.reflect.Method determineDestroyMethod()>/$stack6
<java.lang.Class: sun.reflect.ReflectionFactory getReflectionFactory()>/$stack3
<java.lang.Class: sun.reflect.ReflectionFactory getReflectionFactory()>/$stack4
<java.io.File$TempDirectory: void <clinit>()>/$stack2
<java.nio.Bits: boolean unaligned()>/$stack3
<java.nio.Bits: boolean unaligned()>/l0#_614
<sun.security.jca.ProviderConfig: void checkSunPKCS11Solaris()>/$stack3
<sun.security.jca.ProviderConfig: void checkSunPKCS11Solaris()>/l1#_102
<java.util.logging.LogManager: void <clinit>()>/$stack4
<java.util.logging.LogManager: void <clinit>()>/$stack5
<javax.xml.parsers.DocumentBuilderFactory: javax.xml.parsers.DocumentBuilderFactory newInstance()>/$stack0
<javax.xml.parsers.DocumentBuilderFactory: javax.xml.parsers.DocumentBuilderFactory newInstance()>/$stack1
<java.lang.reflect.Modifier: void <clinit>()>/$stack2
<java.lang.reflect.Modifier: void <clinit>()>/l0#_54
<java.security.KeyStore: java.lang.String getDefaultType()>/$stack2
<java.security.KeyStore: java.lang.String getDefaultType()>/l0#_965
<java.security.CodeSource: java.security.cert.Certificate[] getCertificates()>/$stack10
<java.security.CodeSource: java.security.cert.Certificate[] getCertificates()>/$stack11
<org.springframework.core.convert.support.PropertyTypeDescriptor: java.lang.annotation.Annotation[] getAnnotations()>/$stack33
<org.springframework.core.convert.support.PropertyTypeDescriptor: java.lang.annotation.Annotation[] getAnnotations()>/anns_$$A_1#_114
<java.beans.Introspector: java.beans.PropertyDescriptor[] getTargetPropertyInfo()>/$stack23
<java.beans.Introspector: java.beans.PropertyDescriptor[] getTargetPropertyInfo()>/l2#20#_557
<java.beans.Introspector: java.beans.MethodDescriptor[] getTargetMethodInfo()>/$stack17
<java.beans.Introspector: java.beans.MethodDescriptor[] getTargetMethodInfo()>/l2_$$A_3#_1212
<java.util.concurrent.ForkJoinPool: void <clinit>()>/$stack48
<java.util.concurrent.ForkJoinPool: void <clinit>()>/$stack49
<org.picocontainer.injectors.AbstractInjector$CyclicDependencyException: java.lang.Class[] getDependencies()>/$stack5
<org.picocontainer.injectors.AbstractInjector$CyclicDependencyException: java.lang.Class[] getDependencies()>/$stack6
<org.springframework.beans.MutablePropertyValues: org.springframework.beans.PropertyValue[] getPropertyValues()>/$stack5
<org.springframework.beans.MutablePropertyValues: org.springframework.beans.PropertyValue[] getPropertyValues()>/$stack6
<java.util.jar.JarFile: boolean isKnownNotToHaveSpecialAttributes()>/$stack71
<java.util.jar.JarFile: boolean isKnownNotToHaveSpecialAttributes()>/$stack72
<java.nio.charset.Charset: java.nio.charset.Charset defaultCharset()>/$stack7
<java.net.SocketPermission: void <clinit>()>/$stack2
<java.net.SocketPermission: void <clinit>()>/l0#_245
<sun.nio.fs.DefaultFileSystemProvider: java.nio.file.spi.FileSystemProvider create()>/$stack2
<sun.nio.fs.DefaultFileSystemProvider: java.nio.file.spi.FileSystemProvider create()>/l0#_59
<sun.misc.ExtensionDependency: java.io.File[] getExtDirs()>/$stack6
<java.util.Arrays$LegacyMergeSort: void <clinit>()>/$stack1
<java.util.Arrays$LegacyMergeSort: void <clinit>()>/$stack2
<java.net.InetAddress: void <clinit>()>/$stack24
<java.net.InetAddress: void <clinit>()>/l0#_980
<java.net.InetAddress: void <clinit>()>/$stack55
<java.net.InetAddress: void <clinit>()>/l0_$$A_2#_988
<java.net.InetAddress: void <clinit>()>/$stack7
<java.net.InetAddress: void <clinit>()>/$stack8
<sun.misc.PerfCounter: void <clinit>()>/$stack1
<sun.misc.PerfCounter: void <clinit>()>/$stack2
<sun.util.logging.LoggingSupport: void <clinit>()>/$stack1
<sun.util.logging.LoggingSupport: void <clinit>()>/$stack2
<java.io.ObjectOutputStream: void <clinit>()>/$stack1
<java.io.ObjectOutputStream: void <clinit>()>/$stack2
<java.lang.invoke.MethodHandleImpl: java.lang.invoke.MethodHandle[] makeArrays()>/$stack18
<java.lang.invoke.MethodHandleImpl: java.lang.invoke.MethodHandle[] makeArrays()>/$stack19
<java.lang.invoke.MethodHandleImpl: java.lang.invoke.MethodHandle[] makeFillArrays()>/$stack19
<java.lang.invoke.MethodHandleImpl: java.lang.invoke.MethodHandle[] makeFillArrays()>/$stack20
<br.com.caelum.vraptor.deserialization.JsonDeserializer: void chooseParam(java.lang.Class[],java.lang.Object[],java.lang.Object)>/params#_0
<ognl.OgnlRuntime: boolean getConvertedTypes(ognl.OgnlContext,java.lang.Object,java.lang.reflect.Member,java.lang.String,java.lang.Class[],java.lang.Object[],java.lang.Object[])>/newArgs#_0
<org.springframework.expression.spel.support.ReflectionHelper: void convertArguments(org.springframework.expression.TypeConverter,java.lang.Object[],java.lang.Object,int[],java.lang.Integer)>/arguments#_0
<org.springframework.expression.spel.support.ReflectionHelper: void convertAllArguments(org.springframework.expression.TypeConverter,java.lang.Object[],java.lang.reflect.Method)>/arguments#_0
<br.com.caelum.vraptor.deserialization.XStreamXMLDeserializer: void chooseParam(java.lang.Class[],java.lang.Object[],java.lang.Object)>/params#_0
<org.springframework.core.io.support.PathMatchingResourcePatternResolver: org.springframework.core.io.Resource[] findPathMatchingResources(java.lang.String)>/rootDirResources#_338
<org.springframework.core.io.support.PathMatchingResourcePatternResolver: org.springframework.core.io.Resource[] findPathMatchingResources(java.lang.String)>/l9#_340
<org.springframework.core.convert.support.StringToCollectionConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>/fields#_57
<org.springframework.core.convert.support.StringToCollectionConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>/l10#_59
<java.security.Policy: java.security.Policy getPolicyNoCheck()>/l3_$$A_3#_240
<java.security.Policy: java.security.Policy getPolicyNoCheck()>/l3_$$A_4#_172
<sun.security.util.PolicyUtil: java.security.KeyStore getKeyStore(java.net.URL,java.lang.String,java.lang.String,java.lang.String,java.lang.String,sun.security.util.Debug)>/l2_$$A_3#_83
<sun.security.util.PolicyUtil: java.security.KeyStore getKeyStore(java.net.URL,java.lang.String,java.lang.String,java.lang.String,java.lang.String,sun.security.util.Debug)>/l2_$$A_1#_89
<org.springframework.core.type.classreading.AnnotationAttributesReadingVisitor: void visitEnd()>/$stack29
<org.springframework.core.type.classreading.AnnotationAttributesReadingVisitor: void visitEnd()>/attributeName#14#_131
<sun.security.pkcs.PKCS7: void parseSignedData(sun.security.util.DerValue)>/l6#8#_310
<sun.security.pkcs.PKCS7: void parseSignedData(sun.security.util.DerValue)>/l6#8_$$A_1#_350
<sun.security.pkcs.PKCS7: void parseSignedData(sun.security.util.DerValue)>/l6#8_$$A_3#_361
<sun.security.pkcs.PKCS7: void parseSignedData(sun.security.util.DerValue)>/l6#8_$$A_2#_355
<java.lang.Package: java.lang.Package getSystemPackage(java.lang.String)>/l2_$$A_2#_547
<java.lang.Package: java.lang.Package getSystemPackage(java.lang.String)>/l2_$$A_3#_550
<java.lang.Package: java.lang.Package getSystemPackage(java.lang.String)>/l2_$$A_1#_546
<org.springframework.beans.CachedIntrospectionResults: boolean isClassLoaderAccepted(java.lang.ClassLoader)>/l5#_175
<org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider: java.util.Set findCandidateComponents(java.lang.String)>/resources#_204
<org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider: java.util.Set findCandidateComponents(java.lang.String)>/l10#_207
<ognl.OgnlRuntime: boolean setFieldValue(ognl.OgnlContext,java.lang.Object,java.lang.String,java.lang.Object)>/$stack18
<ognl.OgnlRuntime: boolean setFieldValue(ognl.OgnlContext,java.lang.Object,java.lang.String,java.lang.Object)>/value_$$A_1#_1633
<ognl.OgnlRuntime: boolean setFieldValue(ognl.OgnlContext,java.lang.Object,java.lang.String,java.lang.Object)>/value_$$A_4#_1644
<ognl.OgnlRuntime: boolean setFieldValue(ognl.OgnlContext,java.lang.Object,java.lang.String,java.lang.Object)>/value_$$A_5#_1640
<ognl.OgnlRuntime: boolean setFieldValue(ognl.OgnlContext,java.lang.Object,java.lang.String,java.lang.Object)>/value_$$A_6#_1631
<ognl.OgnlRuntime: boolean setFieldValue(ognl.OgnlContext,java.lang.Object,java.lang.String,java.lang.Object)>/value_$$A_3#_1637
<sun.security.util.AbstractAlgorithmConstraints: java.lang.String[] getAlgorithms(java.lang.String)>/l1_$$A_2#_62
<sun.security.util.AbstractAlgorithmConstraints: java.lang.String[] getAlgorithms(java.lang.String)>/l1_$$A_3#_65
<sun.security.util.AbstractAlgorithmConstraints: java.lang.String[] getAlgorithms(java.lang.String)>/l2_$$A_2#_65
<sun.security.util.AbstractAlgorithmConstraints: java.lang.String[] getAlgorithms(java.lang.String)>/l2_$$A_1#_63
<sun.security.util.AbstractAlgorithmConstraints: java.lang.String[] getAlgorithms(java.lang.String)>/l2_$$A_4#_72
<org.picocontainer.injectors.AnnotatedFieldInjector: void initializeInjectionMembersAndTypeLists()>/fields#_53
<org.picocontainer.injectors.AnnotatedFieldInjector: void initializeInjectionMembersAndTypeLists()>/arr$#_54
<sun.reflect.annotation.AnnotationParser: java.lang.Object parseMemberValue(java.lang.Class,java.nio.ByteBuffer,sun.reflect.ConstantPool,java.lang.Class)>/l4_$$A_1#_352
<sun.reflect.annotation.AnnotationParser: java.lang.Object parseMemberValue(java.lang.Class,java.nio.ByteBuffer,sun.reflect.ConstantPool,java.lang.Class)>/l4_$$A_5#_364
<java.security.ProtectionDomain: java.security.PermissionCollection mergePermissions()>/l8_$$A_2#_405
<java.security.ProtectionDomain: java.security.PermissionCollection mergePermissions()>/l8_$$A_3#_374
<java.security.ProtectionDomain: java.security.PermissionCollection mergePermissions()>/l8_$$A_5#_374
<java.util.Vector$VectorSpliterator: void forEachRemaining(java.util.function.Consumer)>/$stack21
<java.util.Vector$VectorSpliterator: void forEachRemaining(java.util.function.Consumer)>/l5#_1406
<java.util.Vector$VectorSpliterator: void forEachRemaining(java.util.function.Consumer)>/l5_$$A_1#_1402
<java.util.Vector$VectorSpliterator: void forEachRemaining(java.util.function.Consumer)>/l5_$$A_3#_1412
<java.util.Vector$VectorSpliterator: void forEachRemaining(java.util.function.Consumer)>/l5_$$A_4#_1417
<org.springframework.beans.factory.support.DefaultListableBeanFactory: java.lang.Object getBean(java.lang.Class)>/beanNames#_250
